id,tweet,label1,label2,label3
1363649790530236422,Ottawa says one dose of Pfizer’s COVID-19 vaccine is enough for now. A doctor says she told Health Canada that in December - The Star https://t.co/Tqgbc9SAKN,Neutral,ProVax,ProVax
1352670122482266115,Pfizer is already set to make billions but now appears to be using a life-saving vaccine as a bargaining chip to get tax breaks from Canada. Our government cannot give in to this intimidation. If you agree sign the petition: https://t.co/0WlGRsmjmB,Neutral,ProVax,AntiVax
1348810217962631170,"The COVID-19 czar also announced the initial distribution of 22M COVID-19 vaccines in February 2021 sponsored by the global COVAX facility with one of the four pharmaceutical companies Pfizer, AstraZeneca, J&J, and Sinovac. (7/12)",Neutral,ProVax,ProVax
1382453572172972032,"PRESS RELEASE: ⚠️ Coronavirus Disease 2019 (COVID-19) April 14, 2021 We will open vaccine registration for upcoming Pfizer vaccine clinics tomorrow, April 15 at 9:00 a.m. EST for individuals living in the Lincoln Trail District. Please see our latest press release here: https://t.co/cLLA2wlY03",ProVax,ProVax,ProVax
1347834479423926272,"@user Just had mine at Cripps - well done to everyone there - really impressed how well organised everything was - from the car park marshalls, checking in, consent, vaccine and then observation, all in <30mins! Brilliant work 👏🏽 @user",ProVax,ProVax,ProVax
1384252107599998981,"I almost typed in the words ""why does the covid vaccine make your arm hurt"" in Google before the words ""localised immune response"" started in my head.",Neutral,ProVax,ProVax
1357302781858762761,"One parent had the Pfizer vaccine the other Oxford Astra Zeneca. The slowness of the CDC to approve the Oxford vaccine is a massive blow to getting Americans safely protected. It has a 67% reduction in onward transmission after one jab, as well as 90% effectiveness rate after 2",ProVax,ProVax,ProVax
1355247601126318082,That's what's scary about RNA viruses Novavax Vaccine Cut COVID-19 Cases by 90 Percent in Trial But Lagged Against South African Variant https://t.co/5cxTjLSyyo via @user,Neutral,Neutral,Neutral
1381238269279576066,There is urgent need to step up the production of Covid-19 vaccine in India. The SII Poonawalia demanding 3000 cr. Request @user and @user to kindly finance the production of both the vaccines. @user and @user need support.,ProVax,ProVax,ProVax
1366386897627529218,My dad got his first covid vaccine yesterday with no symptoms. 🙌🏾🙌🏾,Neutral,ProVax,ProVax
1374346477741428738,vaccine today after work :-) got 5 hours of sleep :-) somebody messaging me about a new project at work :-) on my period :-) had a bad dream that i moved to florida and fell into water with gators and got bit by a snake :-) trying to stay positive and relaxed today :-),ProVax,ProVax,ProVax
1354929419186536448,"@user 4485 people have died from just Covid. How is that worth the misery, mental health, poverty, suicides, domestic abuse, rise in drug alcohol abuse? Give us our freedom back!!",Neutral,Neutral,ProVax
1386883428017188869,"A MIRACLE SURELY An anti-viral pill that's being touted as a potential cure for COVID-19 could be ready later this year. PF-07321332, an antiviral drug being developed by Pfizer, is designed to attack COVID-19 virus to prevent it from replicating … according to the Telegraph. https://t.co/AUdA0POB59",Neutral,ProVax,Neutral
1371812248029556737,$MRNA Rises Again--Dosing underway in Moderna's study of COVID-19 vaccine in pediatric population!❤️,Neutral,ProVax,AntiVax
1374121235647508482,Price of Russian Vaccine in India Rs. 1500 Pakistani (Rs. 730 in Indian) Price of Russian Vaccine in Pakistan 8-9000 and even that might be increased! Emaandar hakoomat mubarik ho! Go after sugar mafia - price increase! Go after medicine mafia - pric… https://t.co/WGh4AUHIjY,Neutral,ProVax,Neutral
1377899448257421313,UK regulators have identified 30 cases of rare blood clot events after the use of the AstraZeneca COVID-19 vaccine. They had received no such reports of clotting events following use of the vaccine made by BioNTech SE and Pfizer Inc. https://t.co/uOLsyY98i2,Neutral,Neutral,Neutral
1377336597872398337,"@user Former VP of #Pfizer says covid vaccines could de-populate the world. Mar 31st, 2021 - #Vaccine push is a crime by #Pharmaceutical companies and Bill Gates. https://t.co/YGQtkRGWTX",AntiVax,AntiVax,AntiVax
1363380909592829954,@user Morrison makes sure he gets the more effective Pfizer vaccine while most of the population receives the Oxford-AstraZeneca vaccine. How does this give most Australians any confidence in the less effective vaccine that we will eventually receive?,Neutral,Neutral,Neutral
1355044237524553728,@user Countries have freedom to make their own deals and give their own authorizations. Just like the UK did while still subject to EU law in December. Or Hungary now with the Russian vaccine. So what are you saying?,Neutral,Neutral,Neutral
1376908435917185026,@user U do this only. Central government refuses mass vaccination in Mumbai but u didn’t say anything https://t.co/Z3UJd87zPf,Neutral,ProVax,Neutral
1380348455332241412,"@user The elderly & people w/pre-existing conditions aside, 1 of us had Covid already as did many friends ages 20-50; most said it was a bad headcold; the 40 yr olds said muscle fatigue & fever for 2-3 days - but nothing bad enough to ever take a new vaccine for...similar to you?",AntiVax,AntiVax,AntiVax
1377398390208655361,Pfizer says its COVID vaccine tested well for children ages 12 to 15; FDA to consider final approval for wide use https://t.co/lvNlDP0Sae,Neutral,ProVax,ProVax
1364491510864109569,@user Thinking about vaccine notification for society. Car insurrance and road fund for cars is online. Covid licence could use NHS app applied at time of 2nd vaccination. Or another on line method? To be read when needed. With nest wishes,Neutral,Neutral,Neutral
1381428529506578433,"I had Moderna. I had no side effects from 1st shot. 2nd shot, day of shot no effects. 2nd day, got up at 8 am, and had to go back to bed from 10 am - 4 pm. After that I was fine. You want to have some reaction. If you don't your body's antibodies aren't gearing up to fight CoVid!",ProVax,ProVax,ProVax
1349052673794965504,"In Dubois County on Monday, the first shots of the COVID-19 vaccine were administered to elderly members of the community who are 80-years-old and above. https://t.co/NdZFROslFR",Neutral,ProVax,ProVax
1392903076386848772,"This is unsettling. I have underlying health condition and only one vaccine, does this mean I could still kick the bucket? We were told the vaccines (even 1) prevented serious illness and death. https://t.co/fKxecU1yDc",ProVax,ProVax,AntiVax
1388132609620914176,A single-dose Johnson & Johnson COVID-19 vaccine drive- thru clinic will be held at Delaware County Community College Marple Campus on May 1 and May 2 from 9am-6pm. Appointments are preferred. Register at: ⬇️ https://t.co/3QFdThxQgM,Neutral,ProVax,ProVax
1352427033444446209,"I’m getting my second vaccine soon! I’ve heard a lot about the 2nd dose of Pfizer, anyone have experience with the 2nd Moderna one? 💉💉💉",ProVax,ProVax,ProVax
1375176981973766148,@user We will be 'out of this by June' because of vaccination Look at Israel- back to normal,ProVax,ProVax,ProVax
1356634804628770816,@user Some very disturbing efficacy percent of #AstraZeneca ...which is in 60s....well other covid 19 vaccines doing better...on success rate...sir @user,Neutral,Neutral,Neutral
1374817322637135873,A Hospital Encounters Vaccine Hesitation Among Its Own Staff https://t.co/qX7khhau62,Neutral,AntiVax,AntiVax
1372201557811335170,What are you mixing in those vaccines and providing ??? People are testing positive even after vaccine shots....Jabalpur collector tested +ve after completing his dose. First you give false corona reports and now false vaccines @user https://t.co/QnPcQDRNsf,Neutral,AntiVax,AntiVax
1348122521485385729,"@user We must see his eye turn small, if e no turn, no b real vaccine.",Neutral,Neutral,AntiVax
1398772051079536641,Health Canada extends expiry date for thousands of AstraZeneca COVID-19 vaccine shots https://t.co/T2lQBwOKuO via @user,Neutral,ProVax,Neutral
1353842479276163073,Well shit I didn’t think I had to make decision on getting the vaccine so early 😳 they really want us to get back to work ha 😅😅,Neutral,Neutral,Neutral
1352463194506321921,"The @user had one of the largest tasks to undertake, managing the flow of traffic at the vaccination clinic site. They stood in the rain night and day. They also ensured the security of the Moderna vaccines. They were first to arrive, last to leave Bobby Lackey Stadium. https://t.co/U6gnU8aiIX",Neutral,ProVax,Neutral
1362787486565556231,"Receiving the COVID-19 vaccine today was a very special moment. To anyone reading this: when you’re asked to take the jab, please do. It could save your life. @user https://t.co/ea1M03ldKQ",ProVax,ProVax,ProVax
1354152202785464322,"@user I'm not holding out a lot of hope that we'll get this vaccine any time before fall, if even then. If people would just do as their told, not good listeners. Need to go back to school to learn about listening LOL",ProVax,ProVax,ProVax
1380653013740748800,"Learn about Ana Julia Narvaez, an @user alumna who is making a positive impact during the pandemic by helping with the development of the Moderna COVID-19 vaccine. 💉 👉 Read the @user story: https://t.co/mVANXX1MFh https://t.co/TjfQywQbXL",ProVax,ProVax,ProVax
1347996324856266757,"@user Of course they would’ve been jabbed, in the same way they have a flu jab - why wouldn’t they? Or are you one of these people who seriously thinks people are having a chip injected into them with this vaccine?",ProVax,ProVax,AntiVax
1366817411983417346,"The @user / @user vaccine is now arriving in COVAX partner countries, helping to protect those most at risk, regardless of location or income 🌍 This is a historic achievement in the global fight against COVID-19 🙌",ProVax,ProVax,ProVax
1399324172443136002,NEW - Ferret Fact Service checked a blog claiming that the Covid-19 vaccine was listed multiple times as a cause of death by Scottish authorities. Ferret Fact Service found the claim to be Half True. https://t.co/Jmr9UbzMhk,Neutral,Neutral,AntiVax
1350589069584199688,@user IF YOU TOOK THE MODERNA COVID19 VACCINE YOU HAVE ABORTED FETAL TISSUE AND GENETIC MATERIAL IN YOUR BODY😡🤢🤮 SO MUCH FOR BEING PRO-LIFE. https://t.co/VYbzGU7DMm,AntiVax,AntiVax,AntiVax
1347230848576151552,"@user Inmate's while standing in a vaccination line talking to the inmate in front of them. ""Hey, what are you in for""? inmate answers ""I wanted to get vaccinated""....",Neutral,ProVax,ProVax
1364068231770755076,Fair Park COVID-19 vaccine site to close Tuesday due to delayed shipment --> https://t.co/hg4ahqgUHV https://t.co/aNSlEOiBna,Neutral,Neutral,Neutral
1383062694551552002,feel extremely confident that there are at least a few freaks out there who have managed to do multiple covid vaccine regimens,Neutral,AntiVax,Neutral
1365690230263676930,"@user Yes my friend works as a career and she’s said 3 residents died days after their vaccine , they were fit as fiddles she said before the vaccine!! Cause of death.. old age/ natural causes",AntiVax,AntiVax,AntiVax
1390691366397616130,NYT confirms WHO approval for Sinopharm's Covid vaccine https://t.co/vqy86YTfsS,Neutral,ProVax,Neutral
1395735522148904963,@user Coz of Totichor @user and their supporters spread such venoms about vaccine in UP. Even after critical conditions of Corona in the country people are hesitant to take vaccines.,ProVax,AntiVax,Neutral
1352291568896638979,"@user Stocks of vaccine a ""national security issue"", they dont have enough do they? https://t.co/cpqrkQPWRd",Neutral,Neutral,Neutral
1358352208002244608,"@user This is a good eg of Twitter != real life On the ground, people “want” the Oxford vaccine because it’s “British” and because of weird reasons about -70C freezers amongst other things This is based on my personal experience talking to patients",Neutral,Neutral,Neutral
1366020521301741571,@user Hospitals will get vaccine for 150. Rs.100 markup for just injecting the vaccine. How much more margin should hospital get????? My nearby hospital charged me Rs.50 for Vitamin B12 injection. Stop being so money minded.,Neutral,Neutral,Neutral
1377299855903617026,@user There was another were the lady got the vaccine and because she was pregame and breast fed her child it was born with antibodies and there’s a possibility she won’t ever need a vaccine because of it,ProVax,ProVax,AntiVax
1395303228569313281,Argentina is really struggling with covid numbers and they passed on buying 14M Pfizer vaccines. The people are going nuts,Neutral,ProVax,Neutral
1345813698967846912,"via @user U.S. Air Travel Hits Pandemic High, Raising Fears of Another Case Surge: India has approved the Oxford-AstraZeneca vaccine and a local version. The virus has taken the life of a young American teacher who became famous for a 2018 video… https://t.co/APQnPKwDMO https://t.co/aUY91sFn2Y",Neutral,ProVax,AntiVax
1354549640876720129,"@user Did you have the Pfizer or Moderna? I had the Moderna, and I didn't even feel it. Then I had no reax. I really don't have problems w vaccines. Usually get a sore arm, but not w Moderna Covid Vaccine",ProVax,ProVax,ProVax
1374638416504057860,"An immediate family member in Hong Kong was supposed to get the BioNTech vaccine next week, but guess that's not happening now. #hkdoesntgetvaccinated 🤷‍♂️",ProVax,ProVax,AntiVax
1392995062561353729,"@user So having a compromised immune system, surviving 5 different cancers you think I should trust people without masks are all fully vaccinated?",Neutral,ProVax,ProVax
1360660365026103296,"@user When you take out the EU bloc, US & UK all with manufacturing capability & influence, & take out countries using the Chinese (ie Serbia) or Russian vaccine, our progress is abt right. Note no Japan yet in spite of the many who think we behind ALL G7 countries. We will get it done",ProVax,ProVax,Neutral
1385829307994439690,Apple to help employees get COVID-19 vaccine shots for at its offices https://t.co/yhNyvtI152,Neutral,ProVax,Neutral
1375272344382545921,@user The EU sits on its hands over Vaccine procurement for the last 12 months and even openly undermines the credibility of the Astra Zeneca vaccine. Then does a complete U turn and tries to blame the U.K. for not supplying enough of the Astra Zeneca vaccine. Truly shameless behaviour,ProVax,ProVax,ProVax
1392974184653983749,"@user If my students (middle school) have to continue to wear their masks should I as well. Wearing a mask really doesn't bother me. Should I not and demonstrate the value of a vaccine, they will be eligible soon. Or should I wear a mask to reinforce the importance, in solidarity?",ProVax,Neutral,Neutral
1353682415319834625,COVID Vaccine Stocks: How Strong Is Modernas Financial Position? (newsfeedback@user (Keith Speights)/Fool.com - AAPL) https://t.co/JgzMKbP4Ln,Neutral,Neutral,Neutral
1352581248514977795,"“[Trump] invoked the Defense Production Act to force suppliers to prioritize orders from #Pfizer, #Moderna and other #vaccine makers whose products are still in development... it was unclear how the new administration could use the law beyond that to boost production.” #COVID19",Neutral,Neutral,Neutral
1386625893485867012,"Interested in taking the COVID vaccine? Register for PharmEasy's COVID vaccination drive today. To know more, visit: https://t.co/A13Ozy0OSP #PharmEasy #DontTakeItEasy #Covid19 #Covishield #Covaxin #Vaccination #Covidvaccine #SputnikV #Coronavirus #VaccinateIndia",ProVax,ProVax,ProVax
1346141618517155840,"In Sep-Oct 2020, I had volunteered in the 2nd phase human clinical trial of #Covaxin, #Covid19 vaccine by Bharat Biotech. My interview on the topic at @user @user https://t.co/Qe4S5ODj4p",ProVax,ProVax,ProVax
1345726278377340929,"@user You have just provided clearly and undeniable evidence of the main agenda. To instill fear, panic and anxiety in order to control human minds, eventually giving in to an inappropriately tested vaccine.",AntiVax,AntiVax,AntiVax
1392702946085855233,Rapides Parish COVID-19 vaccine tracker: 25% of people fully vaccinated https://t.co/a7L09rOtuZ,Neutral,ProVax,ProVax
1365293436820160516,@user did I just hear right from Hillier. I can get my vaccination now? I am 84 and thought I had to wait for 15 March. I am now so confused,ProVax,ProVax,ProVax
1382726601721413635,CONFIRMED: We will be back on the ice with a full lineup for the first time since February. 2:30 puck drop. Full capacity in the arena. Fans must have covid vaccine to enter. #TheGreatestShowOnIce is back.,ProVax,ProVax,ProVax
1385962013294092296,COVAXIN Bharat Biotech's Covaxin found 100% effective against 'severe Covid disease' in Phase-3 interim analysis Now Looks like that Covaxin will get established as the leading vaccine in the hunter pack of future indegenious vaccines.,Neutral,ProVax,ProVax
1384965652159606793,Pfizer says phony COVID-19 vaccines are turning up outside the U.S. 💉 https://t.co/n5mGSpxQpi,Neutral,Neutral,AntiVax
1378318827327422467,"@user quick question --> * Those who got covid +ve after first vaccination dose, can they take 2nd dose? * If yes, then after what gap we need (Covishield, Covaxin)?",Neutral,ProVax,Neutral
1376474407460200461,"@user Why would you need a Covid vaccine passport.. Just borrow one off someone with a bi gender name and just share it around, If you don’t need ID to vote, why would you need it for Covid? Just saying",AntiVax,AntiVax,AntiVax
1364076525499215873,"VACCINE DIARY DAY 1:* It’s been over 4 hours since my first #vaccine dose (#Pfizer), and my upper arm muscle is sore almost like I overdid it lifting weights. Directly after the injection, I had a mild heavy feeling in the same arm that lasted less than an hour.",ProVax,Neutral,ProVax
1355930682934104067,Working with an amazing team of vaccinators. Today I received my second dose COVID-19 vaccine. Thank you @user,ProVax,ProVax,ProVax
1352555645954895872,I’d be really interested to know the percentage of (not how many) over 80’s who’ve been vaccinated in N.E. compared to percentage of over 80’s in other regions. Just giving a total number doesn’t really tell us that. #NorthEast #coronavirus #vaccine,Neutral,Neutral,Neutral
1393200937720705025,@user In this facility Ralph S Baric who own patent for Corona Virus experimented to put the virus in BATS and from Bats to jump to humans The whole thing funded by Pfizer to develop vaccine for business,Neutral,Neutral,Neutral
1354931225744568321,"It is hard to not be depressed and angry about the vaccine rollout. I absolutely agree frontline and healthcare people need them now, but I think many of us would like to put this behind us. And the light at the end of the tunnel feels so far away.",ProVax,ProVax,ProVax
1375212742861328386,@user Remember when Trump wanted to stop the testing? Remember when Pfizer took no money from the government to create a vaccine? Remember when Trump appointed a radiologist to the Task Force. Bleach? Light? Hydroxychloroquine?,Neutral,ProVax,ProVax
1353829462559711233,"Seriously, a recall might be in order. You can't have the county & city with the highest number of COVID cases in all 50 states just 'open up,' no matter what the statistics say. Until most people are vaccinated, which is already a clusterfuck because of Trump, you can't open up.",ProVax,ProVax,AntiVax
1385816509864284160,Sinopharm needs trial results to decide if COVID-19 vaccine needs booster shot - executive https://t.co/ygoheLMLSA,Neutral,Neutral,Neutral
1347640258721181701,"There are five vaccine clinics operating in RI. EMS professionals, nurse teachers, first responders are among those getting vaccinated at those sites.",Neutral,ProVax,ProVax
1347298307832471552,@user BELGIUM HERE the home of the pfizer jab nby sunday 1000000 brits had been pricked with OUR vaccine In Belgium ony 600 so you see what pricks the EEC are,ProVax,ProVax,Neutral
1376574622204841988,"@user Me too. However, I just got over, not really over, but past the covid19 virus. I feel like I may never feel normal again, a month later. I would gladly trade this for a shot in the arm, and will still take it as soon as symptoms subside. IMO, be good to you, take the vaccine",ProVax,ProVax,ProVax
1376796381512400897,Discovery says it has been talking to all vaccine makers - but it's up to government to secure doses https://t.co/lwbzpwELbM,ProVax,Neutral,Neutral
1353199942584725504,"mRNA Vaccines Could Vanquish Covid Today, Cancer Tomorrow. The best news about the mRNA shots from BioNTech and Moderna is that the same technique could also defeat many other diseases. https://t.co/JB7Qxd5xGc",ProVax,ProVax,ProVax
1374071166982361092,@user I'm a long hauler. over 4 months now.. I had the Moderna vaccine 10 days ago.. Unreal how much better I'm feeling.. Please look into this more!!!,ProVax,ProVax,ProVax
1377627229170102278,I GOT A COVID VACCINE APPOINTMENT AAAAAAAA Huge huge thanks to @user for finding it for me 💜💜💜,ProVax,ProVax,ProVax
1357035044142014467,#Canada Signs Deal With @user To Make Its Covid-19 Vaccine At Montreal Facility #ymedia #southasiandaily #COVID19 @user @user https://t.co/HvyB3yydqP,Neutral,ProVax,ProVax
1392934088466702338,"We Are Free At Last !!!@user More Mask !! #RETWEEET ""CDC says fully vaccinated people can stop wearing masks in most indoor places"" https://t.co/AX3oVJGrfp",ProVax,ProVax,ProVax
1392274526067585027,@user Vaccine failure dressed up like a cool trend. Three dressed up as a nine. #TruAnon,AntiVax,Neutral,Neutral
1350387168385114112,"@user That’s because they have a hell of a lot of idiots, too, who run around maskless, won’t take the vaccine, and scream at business owners who require masks. This fake narrative that Cali is all progressive is silly. Plus, people here & there fly to places spreading it.",ProVax,ProVax,ProVax
1367651810752819203,"Just scheduled an appointment to get my first dose of the COVID vaccine! Now it's time to Google search ""Pfizer"" 🤓",ProVax,ProVax,ProVax
1377027811542765570,"Perhaps @user might take note and stop with the pointless, discriminatory vaccine passports idea, especially as they would be easily liable to data protection breaches",Neutral,Neutral,Neutral
1353099458569887744,@user Which is what is happening. The elderly are getting vaccinated before essential workers,Neutral,ProVax,Neutral
1353082981053845505,One out of thousands of #HealthcareHeroes that died on the frontlines - one of your constituents .@user and .@user . Honor Dr. James Burkhart by #WearAMask and get #vaccinated .,ProVax,ProVax,ProVax
1367444919607046152,"#Covid-19: #Canada receives 500,000 doses of Covidshield vaccine made in #India https://t.co/0KiYqzVVCB",Neutral,ProVax,Neutral
1378829865776934920,Sputnik V's new program may allow travel to Russia for Covid-19 vaccine tourism https://t.co/GH4nVPViUy,Neutral,ProVax,Neutral
1374079277998612481,How long until people start shaming other people into getting vaccinated lmao? I’m thinking June/July,Neutral,AntiVax,AntiVax
1353851254112452608,Today I got the second dose of the Pfizer covid vaccine appx 11:30 a.m as of this moment no side effects the stick of the needle was not as noticeable as before either maybe they used a different size idk but I will keep you posted of any side effects,ProVax,ProVax,ProVax
1376323001801580544,"Scary --Russia Trumpets Vaccine Exports, While Quietly Importing Doses https://t.co/vW2cRoFFOS",Neutral,Neutral,AntiVax
1347182405564518400,"@user It probably will if Johnson’s lot screw up vaccine distribution by 12 week interval between doses; contrary to guidance of PFIZER; CDC US and Canada, Fauci, EU vaccines, & WHO says interval to be 21/28 days but not over 6 weeks. Johnson following the science? #CovidVaccine",ProVax,ProVax,Neutral
1350370567367643136,"“A schedule arrived & many p were saying many things abt the vaccine. I went voluntarily & said, “Sir, I want to take the shot. If I get it, those arnd me will feel confident,” 34yr old sanitation worker Manish Kumar told me. He was the first to get the #vaccine shot at AIIMS https://t.co/sDElb9TkgC",ProVax,ProVax,ProVax
1357376665886818306,"@user ""hi everyone i got my covid vaccine and you should too, make sure to get vaccinated :)"" yeah bi**h if the government decides to fucking acknowledge our existence we are getting vaccinated FUCK I hate politicians FUCK FUCK FUCK",ProVax,ProVax,ProVax
1365523050309906437,"@user AstraZeneca says it’s data “ suggests “ it works among over 65. Well, being 65, with a compromised immune system, I’d feel better if they were just offering it to the 18 - 64 range. Phizer, Moderna, even the new Johnson & Johnson vaccine, these would be better for 65 & older.",ProVax,ProVax,ProVax
1374743206420692992,@user I had same reaction. The second day was much better and the third day I was back to normal. This reaction means the vaccination is working.,ProVax,ProVax,ProVax
1345579239807049728,Need to look into this for our son @user how does he get vaccinated? https://t.co/Sa81EXzEov,ProVax,ProVax,Neutral
1392510940717801479,"@user Can you share data jinko Vaccine se Side effects ho gaye, death ho gayi. Goverment ne kya kiya unka? Please share data.",Neutral,Neutral,AntiVax
1376510984949469188,Biden Administration Set to Launch COVID Passport That Would Track Americans Who Have Taken Vaccines - https://t.co/YGNEjlJGOc Hmmm...I wonder who all took the vaccine? 🤔,AntiVax,AntiVax,AntiVax
1354202148217778184,"@user I for one would give up my place in the vaccination line to a teacher. Just like doctors snd nurses, they should be considered essential workers. Our kids need to go to school and parents need to get back to work.",ProVax,ProVax,ProVax
1389586695205576706,"Another successful Covid shot for #TeamPfizer! Staff here are amazing and doing great, often thankless work. While chatting, I was angered me at the amount of no shows or people not getting their second shot. Seriously people. Get your dammed vaccine! https://t.co/Zh4f81Fnfj",ProVax,ProVax,ProVax
1387796278654930946,"There is has been over 150,000,000 cases of Covid-19 world wide. 1,000,000,000 vaccines though to date and counting. info@user https://t.co/RBvagTdjfF #backtowork #pandemiclife #covid19prevention #covid #publichealth #healthcare #vaccines #coronavirus #pfizer #moderna https://t.co/fkJ25TuG1i",Neutral,ProVax,ProVax
1370811775571009537,Update! Almost 24 hours later and absolutely no symptoms! #vaccinated #Moderna #COVID19 #GetVaccinated,ProVax,ProVax,ProVax
1361705176000827393,"BUDAPEST, Hungary (AP) — A shipment of COVID-19 vaccines produced in China arrived in Hungary on Tuesday, making it the first of the European Union's 27 nations to receive a Chinese vaccine. https://t.co/JzlwcfX0bQ",Neutral,ProVax,Neutral
1376865074166521858,"Heads up to my fellow 30+ New Yorkers, I was just able to snag a vaccine appointment (!) on the CVS website here: https://t.co/Qh2Fj8r7s9",ProVax,ProVax,ProVax
1366771704098263043,Oxford-AstraZeneca vaccine for COVID-19 needs better promotion: experts https://t.co/o6IrUcTTJ3,Neutral,ProVax,Neutral
1354988703643430912,@user Well. That’s kind of harsh. Isn’t it? These are scary times. We should allow that people are not going to want to take a brand new vaccine.,Neutral,Neutral,Neutral
1362775206717235206,"Une seule injection Pfizer donne 85% protection selon une étude en Israël. A single dose of the vaccine from Pfizer and BioNTech significantly reduced Covid-19 symptoms, according to an Israeli study of health workers https://t.co/mzSFUbyIHO via @user",ProVax,ProVax,ProVax
1351886739875328006,"Serum Vaccine is like that Guy, who went to Kota with a promise of cracking IIT-JEE, with 95th percentile but somehow got satisfied by securing first class marks. #Covishield #VaccinationDrive",Neutral,ProVax,AntiVax
1375663657145733121,He got de wormed and had vaccine..he was acting so strange and had the slight pain face and wanted snuggles..I was so scared but my trainer/boss said they get sore and have reactions to the shots like us! He started eating only when I put his food on a stool 😂😂❤️ https://t.co/IhqLj3sHPH,ProVax,Neutral,AntiVax
1376600064165044229,British pharmaceuticals giant to 'fill and finish' Novavax Covid vaccines amid threat of jabs trade war https://t.co/JDyZzuQURM,Neutral,Neutral,Neutral
1345371833827209219,"I repeat. I'LL WAIT, Y'ALL TEST IT OUT FOR YOURSELVES ""Wisconsin pharmacist arrested on charges of allegedly tampering with more than 500 doses of the COVID-19 vaccine"" https://t.co/z1ZjRealPq",AntiVax,Neutral,AntiVax
1369085542726574080,@user what is the service fee for a COVID-19 vaccine?. The patient doesn't have health insurance. Thanks,Neutral,Neutral,Neutral
1345997784017588224,"What if Mayor Abby and other LGUs opt to procure a different vaccine, for instance pfizer and not sinovac. Will the govt admonish them?",Neutral,Neutral,Neutral
1376887467257782274,@user Those “few rare cases” are the only people to be administered the controversial vaccine. The vaccine that the health minister refuses to take!,AntiVax,AntiVax,AntiVax
1354112281592946688,Parents miiiiight be getting their vaccine this week/early next week.,ProVax,ProVax,Neutral
1370305274985205763,Glad and delighted!! Got my first shot of Corona Vaccine #COVID19 #vaccine #covidvacccine #covidvaccine21 #covidvaccineadvocate #covid19vacccine #CovidVaccine #Covid_19 #COVID19Vaccination #COVID19vaccine #AstraZeneca #dhaumum @user https://t.co/eL7cO8hkPt,ProVax,ProVax,ProVax
1352968932945063936,"@user We are lucky to get any locally acquired cases a day. We’re not desperate for the vaccine except to go back to our busy lives. We simplified things for the better. We are NOT desperate for the vaccine. It will be handy but, we aren’t losing 1000+ lives a day.",ProVax,ProVax,Neutral
1348071888283697153,@user What happened to the grocery store workers and other private sector essential employees in the CDC's 1b category who've been showing up at work for 9 months? Mostly non-union and out of luck. Will all schools be in-person when teachers are vaccinated? Not likely.,Neutral,ProVax,Neutral
1346018615221395457,"u still give that wohcult account a platform, don't warry about what is in the vaccine",Neutral,ProVax,ProVax
1382406556055064577,Why isn’t the story regarding Emergent lab accidentally mixing the J&J Covid vaccine with the Astra Zeneca Covid vaccine; being told to the public?? I wonder if any of these contaminated vaccines were given to people? Is this really the issue causing blood clots / reactions?🤔,Neutral,AntiVax,AntiVax
1350139473712078864,Part 2 of some of your most frequently asked questions about the #covidvaccine. What is mRNA? Can it affect your DNA (hint: no!)? And why should you get the vaccine? https://t.co/bPJtPRjVyl,ProVax,ProVax,Neutral
1374826354970071041,"@user I would even extend that to carers with a genuine medical reason for not being vaccinated, in the short term. Find these people a job without patient contact until community transmission is halted. Patient safety is more important than anyone's so-called ""rights"".",ProVax,ProVax,ProVax
1351109636397658112,An expert warned that Israel's rollout of the Pfizer vaccine amounted to 'the biggest experiment on humans in the 21st Century' https://t.co/GsuL4Bjnnh,AntiVax,Neutral,AntiVax
1369657258045497348,@user sounds like you're justifying deaths by vaccine? which goes directly against your supposed concern for covid victims. we don't want anyone to die. now they're saying we'll basically need new experimental shots every month because this vaccine doesn't work.,AntiVax,AntiVax,AntiVax
1364661286966095881,"@user What in the hell is the purpose of getting the vaccine if you still have to wear the mask, social distance and not gather around people? It’s not about a virus, it’s about control.",Neutral,AntiVax,AntiVax
1349805105424510976,@user DETOX first. Vaccine is contraindicated in cocaine abusers.,ProVax,Neutral,AntiVax
1344996222164062210,Govt's expert panel approves AstraZeneca/Oxford Covid-19 vaccine for emergency use https://t.co/lqwZ2E5N03 Sent from Hindustan Times Android App.,Neutral,ProVax,Neutral
1376944394633314306,@user Y’all have been crying and whining about “getting back to normal” all fucking year but won’t do the bare minimum required to achieve that goal. Masks make you bitch. Access to a free vaccine makes you bitch. Social distancing makes you bitch. I don’t fucking get it.,ProVax,ProVax,AntiVax
1382117237822156801,"I got the second dose of Pfizer vaccine and I have a fever, chills, and a sore arm. These symptoms out weigh dying from Covid 19. #GetVaccinated #Pfizer #PfizerVaccine #CovidVaccine #PfizerGang",ProVax,ProVax,ProVax
1365243950081138688,@user We have to repeat one day... you are all invited to Madrid 🤪 and you will be vaccine before me for sure haha,ProVax,ProVax,Neutral
1373427910841753602,"The second Pfizer dose may be kicking my butt, but you know what it is better than? Getting COVID",ProVax,ProVax,ProVax
1355956017499156493,"Lmaoo yo this whole “double mask” ""triple mask"" bs & now putting a swab up ur ass to “test” if u have the rona is a huge joke. Lol,definitely makes me laugh. Its just another tactic to demoralize & instill fear until you & ur family finally submits & takes the vaccine willingly",AntiVax,AntiVax,AntiVax
