id,tweet,majority_label,label1,label2,label3
1283396106659880963,#Covid_19 Treatment Market Trends Analysis 2020| Top Companies like @user @user Request for sample at: https://t.co/QcyeUUitWR #COVID__19 #COVID19 #CoronaVirusUpdates https://t.co/pcnX5vj4hO,ProVax,ProVax,ProVax,Neutral
1243857708694069248,"""Trump’s ego-trust of his gut over the experts on issues like vaccines, COVID-19 doesn’t come from religious conviction. But Trump is fatally in tune with the anti-science evangelicals who are the core of his base. Evangelicals have killed America."" Frank Shaeffer",,AntiVax,ProVax,Neutral
1330629544575868928,Could the #nanotechnology thats in the covid-19 #vaccine in any way be associated or coincide with the 5g towers?,AntiVax,AntiVax,Neutral,AntiVax
1305485516935176192,@user The world has to develop Restart Models as #Corona will keep re-emerging until Vaccine emerges.,ProVax,ProVax,ProVax,ProVax
1344699749639868423,The first people in the #faroeislands have been given the Covid vaccine. Frontline health workers were first in line. More: https://t.co/VelUi4ZUFG https://t.co/nqQJ2guN00,ProVax,ProVax,Neutral,ProVax
1287863315675459585,"@user After allowing over 140,000 people to die from COVID-19, this president does not get to take credit for a vaccine developed by scientists that he actively discredits! #TrumpVirusCatastrophe",ProVax,ProVax,Neutral,ProVax
1253703815951351808,@user Oh the world can really count on us to lead! Nothing says “U can count on us” more than a POTUS suggesting that injecting disinfectant cleaners or bleach into our bodies may be a possible vaccine for Covid-19...U gonna follow his lead on that 1?,ProVax,ProVax,Neutral,ProVax
1313553005371850757,"COVID-19 anti-vaxxers use the same arguments from 135 years ago ""As a historian of medicine, it’s become clear from researching the history of vaccines that those who promote anti-vaccination consistently use a standard set of strategies."" https://t.co/ONALWF9noP",ProVax,ProVax,ProVax,ProVax
1344729970426449920,"@user MHRA has approved 'off-label' use on the basis of this new dosage regimen (off label since pfizer will have applied for regulatory approval on the basis of the 21day dosage, since that's what they have the data to back up with)",Neutral,ProVax,Neutral,Neutral
1338990321464557568,"Let's assume the population of my county, all 1.1 million people, get exposed to COVID. At a 1% death rate (which is not accurate) & no vaccine, that means 11,000 people die, with many more long-term effects. A 95% efficacy vaccine drops that number from 11,000 to just 550. 🤡",ProVax,AntiVax,ProVax,ProVax
1315705108756340738,"GUINEA PIGS: More than 30,000 Sign Up To Be Infected With COVID-19 To Test Experimental Vaccine 😳😳😳😳 https://t.co/6md4YbiUGL",ProVax,ProVax,AntiVax,ProVax
1312811443448758273,@user 1. Trump Fakes Having COVID-19 To Get Sympathy. 2. Trump Takes Unproven Miracle Vaccine. 3. Trump Is Cured In Just A Few Days. 4. Trump Claims And Takes Credit For Finding A Cure For COVID-19 That He Said Was A Hoax. 5. Trump Cries I Have Saved America From The Hoax Virus. 😂,Neutral,Neutral,Neutral,Neutral
1338987497666215936,9 things to know about this Covid-19 vaccine fraud on the internet https://t.co/2IHXYMyBl9 via @user BE ALERT............,AntiVax,AntiVax,AntiVax,Neutral
1329922363761123328,Trump turns on Pfizer over vaccine timing https://t.co/bupgrYAoIq via @user That is so Trump. Take credit for anything good even when you had nothing to do with it. Never take blame for anything bad even when it is all you fault. He is the king of douchebaggery. #Douchebaggery,ProVax,ProVax,ProVax,Neutral
1336200067426836480,"Since Pfizer held back an announcement of the vaccine until after Nov election, Trump felt it cost him the election, so he's punishing the American people.",ProVax,ProVax,ProVax,Neutral
1340049608752422921,DeSantis is telling his citizens that a second Pfizer vaccine isn't necessary.,ProVax,ProVax,Neutral,ProVax
1245964217729060864,@user Give it a rest and try to find a vaccine to help cure corona,ProVax,ProVax,ProVax,ProVax
1309462922343583744,"It’s probably too early for any decent data but I’m really curious if covid-19 is shaking up the anti-vaxers. I know it has emboldened other conspiracies, but I’m particularly curious about whether anti-vaxers are keen on the covid vaccine, & if they’re restriction compliant.",Neutral,Neutral,Neutral,ProVax
1344668493766078465,"The only brand I want to hear from now is pfizer, and the only thing I want to hear about is some direct-to-consumer!",ProVax,ProVax,ProVax,ProVax
1344319020917522434,UHS receives approval from DHS to administer COVID-19 vaccine #news3now https://t.co/h7bWaNpu5V,ProVax,ProVax,Neutral,ProVax
1325816446602055685,"@user Except Pfizer wasn't in Warp Speed. But hey, why did we need a vaccine for a harmless virus that was going away by itself?",AntiVax,ProVax,AntiVax,AntiVax
1307336527991586817,@user The remaining industries to cash jn on fake Covid-19 virus are: 1. Vaccines both the heat killed (cheaper variety and the expensive recombinant kind) -VIHA admin in my city. 2. Airlines - See depressed share prices 3. Vacation industry assets (second wave Covid-19 idealism),Neutral,Neutral,Neutral,AntiVax
1281724215255695361,"@user So far over the past 5-10 years, NO ONE has created a successful vaccine for any of the RNA-based (Covid-type) viruses (SARS, MURS, flu, etc.), and they’re still working to do so.",AntiVax,AntiVax,Neutral,AntiVax
1247453183640813569,"@user So it turns out you have a financial stake in the pharmecutical company called Sanofi that produces....wait for it....HYDROXYCHLOROQUINE! You really are a repugnant, reprehensible monster. You are the absolute least that our species has ever produced.",Neutral,Neutral,Neutral,ProVax
1308439933561065475,Drug-makers are steadily moving towards a safe vaccine for COVID-19. Moderna has speculated that they will know if the vaccine they are developing is safe by the end of October. #COVID19 https://t.co/HkzzKs711r,ProVax,ProVax,ProVax,ProVax
1271658283766603777,Moderna to Start Phase 3 Clinical Trial of Its Coronavirus Vaccine Candidate in July https://t.co/pNq1CJlX6t,ProVax,ProVax,ProVax,ProVax
1344196883024142336,UK has authorized AZ/Oxford vaccine. Importantly: UK is leading the way in taking a bold public health approach (vs individual health) to getting the population vaccinated - Prioritizing distribution of 1 dose & delaying dose 2 up to 12 weeks. 1/x https://t.co/ycRvQdzsaP,ProVax,ProVax,ProVax,ProVax
1334054090733740035,"While this is great news for @user & #Pfizer, no-one has dealt with the source of the current human misery - i.e. animal abuse & #WildlifeTrade especially in #China! Governments and the @user need to push for change! #CovidVaccine @user https://t.co/z1WBx1bAKN",Neutral,Neutral,Neutral,Neutral
1325855302697291784,Charlie is lying. @user ‘s development was independent from US funding.,Neutral,Neutral,Neutral,Neutral
1326070843030474753,Pfizer's COVID-19 Vaccine News Throws Bitcoin Rally Off Course $PFE $BTC $ETH $XRP $LTC https://t.co/ieE79DeiTg,Neutral,Neutral,Neutral,Neutral
1314299911010095104,Dumping responsibility for Covid response on the states without a national plan led to extreme variation in state efforts and sharp red- blue state differences. Will basing vaccine distribution on state plans produce a similar result?,Neutral,Neutral,Neutral,Neutral
1343991775988314112,@user Fuck the @user too!!! Won’t be long until we won’t need your anymore.,Neutral,Neutral,Neutral,Neutral
1327076784316305408,Here's some hopeful news. CureVac says that its vaccine for C19 can be stored in standard fridges. CureVac is the pharma company that Tesla and @user are helping. https://t.co/JMIlOfOXJh,ProVax,ProVax,ProVax,ProVax
1301615923808346112,"Forget Corona, Corruption is killing kenya. Kenya is a beautiful place with beautiful and loving people, but with Corruption as a pandemic with no Vaccine.#NewsGang",Neutral,Neutral,Neutral,Neutral
1323034245942501376,"@user I'm sorry for your loss. Yes. It's not easy to watch someone minimize #Covid_19 , yet if a vaccine were perfected on his watch, he'd take a victory lap . https://t.co/OFGYNYyRuY",Neutral,Neutral,ProVax,Neutral
1344100070413766657,"I mean we get the flu all the time and people die and people die with cancer, AIDS, Hep C etc,, and if I was positive I’d be PISSED right now. A vaccine so quick for Covid which is so flawed I’d be pissed",AntiVax,AntiVax,AntiVax,AntiVax
1299275898105917440,"""in order for life to be given through [the Oxford] vaccine, human life was taken. Whatever you think about abortion, that much is true"" @user https://t.co/JLd7V5vT1I",AntiVax,AntiVax,Neutral,AntiVax
1326220535206998018,"1% of the world's population but with 10% of the world's supply of Covid-19 vaccine. We still got it, #JohnMajor, we still go it.",Neutral,Neutral,Neutral,ProVax
1339887651533574150,I got my first dose of the Covid MRNA vaccine and I am so excited to show everyone it’s really not scary as you think! Took less than 10 mins and is totally worth it!,ProVax,ProVax,ProVax,ProVax
1338990683286360065,How long will it take for life to return to normal after the Covid vaccine rollout?' | via @user https://t.co/gsOrmU5Hyn,ProVax,ProVax,Neutral,ProVax
1261049534320463872,"@user We have a vaccine for flu, covid more contagious, deadly. But carry on",ProVax,Neutral,ProVax,ProVax
1338310146171301889,"If it is not a real danger, why is Trump copying the vaccine for them? Trump White House staff to be among first to receive COVID-19 vaccine https://t.co/GNsSTJuMpr",ProVax,AntiVax,ProVax,ProVax
1264641930291535874,@user So how long will it take to get a Covid-19 VACCINE or cure.....i mean there's HIV which actually has no recovery rate and no cure or vaccine....maybe you will open your mind to the fact it could take 50 years? ...but well....CNN SAYS NO SO .....NO,Neutral,Neutral,Neutral,Neutral
1325780298626437122,"Markets gonna go crazy over Pfizer news, but not until our main man over in the casa blanca takes care of that shit 🎸 🎸 Watch it rally until like 10:30 then main man Donnie Danko is gonna tweet something shit out",Neutral,Neutral,Neutral,Neutral
1306468789861732354,Trump's political interference in the scientific and ethical process underwriting the quest for a Covid-19 vaccine -- on stunning display on a chaotic Wednesday -- is deepening the damage of his disastrous pandemic response. https://t.co/d6nFuaPomG,Neutral,Neutral,Neutral,Neutral
1338636144947458048,Pfizer's coronavirus vaccine is FDA-authorized. How the supply chain has been preparing for this moment. https://t.co/aekCE2eUXb https://t.co/CUA3ixB7Nb,ProVax,ProVax,ProVax,ProVax
1258767976947421184,"Moderna Speeds Up Timeline for Covid-19 Vaccine, Gets All-Clear for Phase 2 Trial https://t.co/HSdRFLoGqg via @user",ProVax,ProVax,ProVax,ProVax
1329092193332588548,"Findings from INVESTED trial at #ACC20 suggest #fluvaccine dose may not be as important as getting vaccinated, especially w/ #COVID19. Check out this recent #JACC review on the #influenza vaccine to reduce #CVD morbidity/mortality in COVID patients: https://t.co/HwOSGmYD9m https://t.co/UYyZUHNNMI",ProVax,Neutral,ProVax,ProVax
1247659931769212935,"@user Please name the shareholders and execs connected to Trump. With the vast interests he has in @user he stands to make at least $500 bucks with a 50% return. But word your tweet so that it gives exactly ZERO information, but pure #EnemyOfThePeople speculation.",Neutral,Neutral,Neutral,Neutral
1291754523309019136,"@user Cases are what you should be looking at when comparing Obama & Trump, because H1N1 & Covid-19 spread the same way. The Covid death count is higher than the H1N1 death count only because of the vaccine & our immune system tolerance. 60M+ cases in the hands of Obama.",Neutral,Neutral,Neutral,Neutral
1287067327113179141,"I swear to god when the corona vaccine comes out, if the anti vaxxers aren’t gonna get it, it’s on sight",ProVax,Neutral,ProVax,ProVax
1325883724463005697,"@user Where have you been? Hanging out with Judge Box-o-Wine no doubt. Our government didn't bankroll Pfizer's research. Put down that glass and check yourself before you wreck yourself. Oops, too late.",Neutral,Neutral,Neutral,AntiVax
1325963185132695555,"@user A vaccine does not change the fact that you did nothing in the last year the virus has been circulating and killing thousands. The death toll could have been avoided in the US if you had put on hygiene measures just like all other countries did, including China.",Neutral,Neutral,Neutral,ProVax
1329815570967982081,Both Pfizer and Moderna Therapeutics seem mere months away from releasing their vaccines doesn’t mean all is well. https://t.co/b4kBdaLsc6,,Neutral,AntiVax,ProVax
1240031670415364096,- A San Diego biotech company is developing a Covid-19 vaccine in collaboration with Duke University and National University of Singapore. - Who knee Ireland produced 50% of the World’s Ventilators. It’s important to focus on the positives! 6),ProVax,ProVax,ProVax,Neutral
1337322246570840064,What the streets are gonna look like in 2021 when the elderly are the only ones with the vaccine #CoronaVaccine | #coronavirus | #Corona | #Covid_19 | #COVID19Vaccine | #JustForFun https://t.co/O1hNzVX5J3,Neutral,Neutral,Neutral,Neutral
1326665632235081735,"😂🤣😂 Wouldn't it be hilarious if Pfizer sued for slander, & defamation? All the grift money he's collecting on his election scam would go to legal costs, & probably damages.",Neutral,Neutral,Neutral,ProVax
1326006316494512129,@user What's the name of the company? I just read a Pfizer report they are 90% sure that the vaccine will work.,ProVax,ProVax,ProVax,ProVax
1342739941537816577,"This article explains in IT terms how the mRNA vaccine works, I really find it easy to understand and disturbing at the same time. Reverse Engineering the source code of the BioNTech/Pfizer SARS-CoV-2 Vaccine - Articles https://t.co/aQPgSksQyH",Neutral,Neutral,AntiVax,Neutral
1293190874915115008,"Moscow, Moscow, drinking vodka all night long 🎵 Keeps you happy, makes you strong, hoh-hoh-hoh-hoh-hoh, hey! 🍺 🎵 #vacuna #RussianVaccine",Neutral,Neutral,Neutral,Neutral
1317076505797775360,"Trustnet Daily: Why Argonaut’s Norris is shorting Covid vaccine companies, UK gilt funds in focus, Man GLG Japan CoreAlpha, and more... https://t.co/IAKUN900fN",Neutral,Neutral,Neutral,Neutral
1333476295943090177,Read more about Britons' attitudes towards taking a COVID-19 vaccine and how they feel about recent announcements of successful trials https://t.co/nz49reETsO,ProVax,Neutral,ProVax,ProVax
1338003687386583042,@user This is just #TwinkieTed trying to distract from the fact that he doesn’t know anything about current COVID events. He won’t accept that the man that called his wife ugly refused to buy vaccines. As a member of Congress you would think he’d know better.,Neutral,Neutral,Neutral,Neutral
1336281650582392832,Awesome and simple 2 minute explanation of how the COVID RNA vaccines work.,ProVax,ProVax,ProVax,ProVax
1334233134418759687,slow success builds character. fast success builds ego. . #CovidVaccine,Neutral,Neutral,Neutral,Neutral
1300608103289729025,"No side-effects, four Covaxin volunteers in Karnataka healthy | Hubballi News - Times of India https://t.co/VeBUFePIpY",ProVax,ProVax,ProVax,ProVax
1287450669193060358,@user I don't understand why Moderna keeps getting money. Their executives are the luckiest people in the USA right now. Get to cash out before it dumps.,,Neutral,AntiVax,ProVax
1328374433560498176,Student: *scores 70%* Their parents: “Kuch seekho Pfizer aur Moderna ke baccho se. 90+ leeke aaye.”,Neutral,Neutral,Neutral,Neutral
1293142036246171648,@user Dear Prime Minister Sir Russia has successfully launched the COVID vaccine meanwhile our beloved former President of India and your mentor Shree. Mukherjee is in critical state Plz get the vaccine for him so we won't lose a Bharat Ratna Awardee 🙏🙏🙏 https://t.co/Ua3VkdhL1N,ProVax,Neutral,ProVax,ProVax
1328342084453953536,"Another Tincture just announced. This time by Moderna, 2,194% effective. For those super “historians”, pretty please hold in your heart that these super discoveries, which will start the Friends Plague, some took place on my observe! @user",AntiVax,Neutral,AntiVax,AntiVax
1323703822313693184,The epidemiological end of Covid-19 by achieving herd immunity among the population through an efficient vaccine is expected to take place by the third or the fourth quarter of 2021. https://t.co/BDs1sjUThi,ProVax,ProVax,ProVax,ProVax
1333807225849188352,This is a great approach for speaking about #CovidVaccine hesitancy! #IDTwitter #MedTwitter,Neutral,Neutral,ProVax,Neutral
1329084140189220864,The energy Moderna and Pfizer are giving us right now https://t.co/sFe5CFsURz,,Neutral,ProVax,AntiVax
1336272095186214913,#CovidVaccine Look how capitalism is gonna ruin this for poor people to even get the chance to get vaccinated.,Neutral,Neutral,Neutral,ProVax
1325906536607191049,@user Lies. Pfizer did NOT take money. You should correct this.,Neutral,ProVax,Neutral,Neutral
1343052329411600390,"@user As a nurse of 45 yrs, what were you thinking skipping the line to receive a Covid vaccine ahead of nurses & doctors after denying Covid as a serious virus for months? You sir, need to be voted out of office. Stop sending us your bible quotes sir.",ProVax,ProVax,ProVax,ProVax
1271889667701473288,"@user No one wants to be in lockdown. It has greatly affected my life! But, being someone who might be at higher risk for severe illness from COVID-19, I wouldn't want to be part of the victims statistics. We need to find a way of containing it until a vaccine is found.",ProVax,ProVax,ProVax,ProVax
1286686026912747522,"@user EYES WIDE OPEN!! In Brazil, some eletricists caught 5G plates with COV 19 WRITTEN ON A CHIP for installation on the antennas! Keep your eye open and dont take the vaccine! It all relates. Social Media #Censorship #Qanon ban #5G #CORONA #VACCINE #Crafts #CropCircles #INDICTMENTS https://t.co/37Ze3EYLiE",AntiVax,AntiVax,AntiVax,Neutral
1241156641841709056,I’m begging corona to just disappear or a vaccine cus I can’t be home anymore. PLEASE,ProVax,ProVax,ProVax,ProVax
1336270792808685568,"If I was Health Sec: Don’t want the Covid vaccine? Fine, expect an invoice for NHS treatment if you subsequently catch the virus. Stop taking life in a first-world country for granted.",ProVax,ProVax,ProVax,ProVax
1328135951999139840,"@user Trump had nothing to do with the Pfizer vaccine, but keep on gaslighting the American people @user at least you'll be gone soon",Neutral,Neutral,Neutral,Neutral
1343861511735930880,"@user but the vaccine prevents you from getting COVID which prevents you from occupying a hospitals ICU bed. Those ICU's would be better served occupied by people hurt in a car accident, for example, that can survive. If you're there because you don't want to vaccinate then the car",ProVax,ProVax,ProVax,ProVax
1301171913553838084,Dr. Fauci 'Not Concerned' About Political Pressure's Impact on COVID-19 Vaccine Trials https://t.co/fr5neF95Zv #MDMGRadioNews 🎯 https://t.co/maoawTYo3j,Neutral,Neutral,ProVax,Neutral
1341872712428490752,@user They all are intentionally exposing us to the aids virus. covid 19 was modified with dead side of the aids as carrier. Super spreader. In Australia the vaccine actually gave people aids because they screwed up & use the live side. The Vax will have all covid 19 has including aids,AntiVax,AntiVax,AntiVax,AntiVax
1344497519951306752,@user Do the pharmacies have the ultra cold freezers for the Pfizer shots? Logistics were never thought through. It’s a mess.,Neutral,Neutral,Neutral,AntiVax
1339945950312280064,@user Where’s Pfizer? Why is all the doses not being distributed? Even one half of the vaccine gives great protection to Covid. Just do something decent for America. That’s your job.,ProVax,ProVax,ProVax,ProVax
1327908437418778624,"Listening to Ugur Sahin talking about work with his wife on Covid 19 vaccine & how he celebrated when he heard the news of the vaccine trails having a positive result... he said he had a cup of tea with his wife “it’s not just in Britain, but Turkish too.” Scientists,take a bow. https://t.co/CxjcTrkCLg",ProVax,ProVax,ProVax,ProVax
1337068952053276672,"@user Wow the delusion of the trumpers in here is outstanding. Kind of sad to read the comments, uneducated, delusional and cultish. Fed govt should provide free mental health & free covid vaccines.",Neutral,Neutral,Neutral,Neutral
1312071168829128704,@user More people back to work means more people SPENDING local economies restarting while COVID being managed vaccines developed testing allowing us to map its migration,ProVax,ProVax,ProVax,Neutral
1343090502875443200,"Took U.S. translators’ notes away at Helsinki & capitulated 2 Putin. W/drew from Syria & Afghanistan & refused 2 sanction Russia 4 bounties on dead U.S. soldiers. Ruined U.S. econ & caused 330,000 COVID deaths; refused Pfizer offer of more vax in summer 2020. #TRAITORTRUMP 2/2",Neutral,Neutral,Neutral,ProVax
1326888914066444290,"@user Trump isn't getting any credit for this Vaccine, from me. They had no role in the development of this vaccine. Pfizer took no R&D funds from the administration.",Neutral,Neutral,Neutral,AntiVax
1341464060009725952,"Why is it so complicated? The vaccine should go to whichever group would help to facilitate the decrease of the overall number of deaths. EZ. If that means giving it to people who are less likely to die from covid but more likely to spread, then so be it...",ProVax,ProVax,ProVax,ProVax
1340039137072705544,"@user Pfizers test - 200 children were picked to test a drug. 11 died, and their families began a fight for justice! Learn more: https://t.co/BBtPqipTHk",AntiVax,AntiVax,AntiVax,AntiVax
1245179173712297985,"y'all better watch out, the vaccine for COVID-19 is gonna be grade A croatoan virus",AntiVax,AntiVax,AntiVax,AntiVax
1337382115638439937,"One vaccine candidate,Pfizer, on verge of approval, Sanofi-GSK, set to be delayed. Context US plan to purchase 100 million doses through Op Warp Speed. https://t.co/50ehWahbIV",Neutral,ProVax,Neutral,Neutral
1339686682631819266,"@user #LFC #CovidVaccine Celebrating the WIN by taking the JAB across the pond, Congrats from the US https://t.co/nLBQEaVyxx",ProVax,ProVax,ProVax,ProVax
1336614412770304001,"@user I had COVID, have compromised immune system, overweight, smoke, don't eat right or get enough sleep.... Headache & fatigue was horrible, lasted about 36 hrs, tired for few more days w/ a lingering cough. I drank HOT tea & ate HOT ramen & expectorant. Not taking a fvcking vaccine!",AntiVax,AntiVax,AntiVax,AntiVax
1322332447980298240,"I remember back as a kid, the polio vaccine, but it got polio under control, this covid-19 might be the same way, just making a personal observation, got to have a vacinne, I'm not a doctor, but it's my opinion.😶",ProVax,ProVax,ProVax,ProVax
1329053221747384320,"Now that we’ve got two really good looking vaccine candidates, I think it is time to bring the the people who organized the COVID-19-era Chick-Fil-A Drive-Thru process to figure out how to deliver this vaccine to everyone. https://t.co/TAXq04nD5u",ProVax,ProVax,ProVax,ProVax
1295468481866092546,"5/ 2020 has been a hard one for him, but it is also the year Rahul received tenure and the @user Award in Enzyme Chemistry! There's a whole live symposium for him this Wednesday, 8/19 for his award! https://t.co/KfdL8wbdF9 https://t.co/Le1EtRHOJR",Neutral,Neutral,Neutral,Neutral
1339740111773204480,"@user Yes... for school, but that’s it. And those vaccines were also proven safe and effective. The covid vaccine you’re gonna need to do pretty much anything in public",ProVax,ProVax,ProVax,Neutral
1328774358261706754,LISTEN: Enrollment for COVID Vaccine Trial Begins in Indy - https://t.co/fHORIWXUkX #IIBTV @user,ProVax,ProVax,Neutral,ProVax
1335274731084255232,"@user I have managed almost a year with not so much as sniffle, never worn a mask Outdoors. have visited my, grand children, driven miles. walked with people in parks, shopped as normal, so why do I need a vaccine. It's bad enough your precious NHS hands out DNR forms like confetti,",AntiVax,AntiVax,AntiVax,AntiVax
1303707774606610432,Did they start the zombie virus? AstraZeneca Pauses COVID-19 Vaccine Study Due to One ‘Potentially Unexplained Illness’ https://t.co/uVfZdp6RwV Download our app to read more for free at https://t.co/fTp2HBWwQp,,Neutral,AntiVax,ProVax
1339792883214249985,"The idea that old vaccines might have a role in the fight against COVID-19 has been floated since the early days of the pandemic. Vaccines stimulate the broad, innate immune response, which appears to play a key role in fighting COVID-19. https://t.co/6Flg0fFi5i",ProVax,ProVax,ProVax,ProVax
1335526536267575303,Dr June Raine discusses how COVID-19 vaccines are approved by the MHRA https://t.co/jyv3EgIlxj via @user,ProVax,ProVax,ProVax,ProVax
1335022787661090817,"@user It always is. THE TRUTH IS OUT THERE MAN! Tell me then. What’s wrong with the @user vaccine? Because if you had important information affecting the health of millions, you wouldn’t keep it to yourself would you?",ProVax,Neutral,ProVax,ProVax
1338820283336019970,"The first 3,900 doses of the Pfizer-BioNTech vaccine arrived at #Calgary International Airport Monday evening, Premier Jason Kenney called ""a game-changing moment in the fight against the pandemic."" Live reports on @user #yyc https://t.co/emyUAh7jmN",ProVax,ProVax,ProVax,ProVax
1274046775020552192,"@user Actually there is, Fauci directly tied to vaccine companies connected to gates that’s slated to make billions on a corona vaccine..he also connected to funding Wuhan labs conducting pshuttle sequencing research",AntiVax,AntiVax,AntiVax,Neutral
1325988059087835140,"@user To show you how your mind gets it backward, it should read ""announced it earlier for saving lives and not for political reasons"" Only goes to show you that you do everything for political gain https://t.co/aFQrTxFjlJ",Neutral,Neutral,Neutral,Neutral
1290433733179387906,"@user Was it a test subject for the Bill Gates Covid-19 vaccine which created a genetic anomaly? Wow, nasty side effects! Asking for Dr. Fauci. 😁",AntiVax,AntiVax,AntiVax,Neutral
1288203406323134469,You want to feel hopeful? We may have a Biden presidency and a COVID vaccine by the time this Parmesan cheese expires. But only if we vote and work our ass off to get others to vote. https://t.co/VHJHUPP9SS,ProVax,Neutral,ProVax,ProVax
1292803641951354880,"@user Dr Anthony Fauci directed the CDC to spend 7 million over six years. The first three, to study Covid 19. Over the last three. He authorized GENETIC MANIPULATION of the virus. In places INCLUDING the Wuhan Lab. All this to unveil the vaccine as a savior of the mess he made",AntiVax,AntiVax,AntiVax,Neutral
1250119728644927490,The United Kingdom of Minnesota and Northern Michigan has declared war on Mid Dakota Casus belli: corona vaccine shipments,Neutral,Neutral,Neutral,ProVax
1327388889904984064,@user I thought the German provides funding through another company that paid Pfizer .. but I’m pretty sure our impeached potus is lying like my ex wife:)),Neutral,Neutral,Neutral,Neutral
1325839310646489090,@user Nope. Pfizer has specifically said they had nothing to do with trump. You being a weasel is just more fuel for the fire.,Neutral,Neutral,Neutral,Neutral
1339698950840979463,"@user The mysterious Dr Tam, ambiguous viral specialist or #CCP infiltrator. The Liberals know.. #TrudeauCorruption #TrudeauTreason #agenda2030 #COVID #CovidVaccine https://t.co/kZ78HHzHi0",AntiVax,Neutral,AntiVax,AntiVax
1311647344048439296,Chagas disease Chikungunya Dengue Cytomegalovirus HIV/AIDS Hookworm infection Leishmaniasis Malaria Respiratory Syncytial Virus Schistosomiasis All dangerous infections that still dont have a vaccine. There is no COVID-19 guarantee. Please wear a mask.,Neutral,Neutral,Neutral,ProVax
1340929230721454080,"Thoughts with the teams at the MHRA & AZ/Oxford who are reviewing / submitting data for the “Oxford Vaccine”. All team members will be aware of the need for this vaccine, whilst having to stick rigidly to processes & go / no go criteria #oxfordvaccine #AstraZeneca #coronavirusuk",ProVax,ProVax,ProVax,ProVax
1327693895216603139,"@user Why are you always talking about the ""Pfizer"" vaccine? The vaccine comes from Germany. It was financed with federal German money. Project ""Warp Speed"" was not involved here. Just Google it, if u dont believe me. Fact: Trump had nothing to do with the development.",ProVax,ProVax,Neutral,ProVax
1344338771484028929,Conspiracy time 🤔 I think the pharmaceutical companies providing the COVID vaccine💉possibly already have a 100% cure but won’t release it as they won’t make as much money as they would if they have to do multiple vaccines to give partial protection against #COVID19 💉💉=💷💷💷,,Neutral,AntiVax,ProVax
1276717605487702016,"Covid19 vaccine could come within 1 year: WHO chief Scientists predict the world may have a Covid-19 vaccine within one year or even a few months earlier, said the Director-General of the World Health Organisation ....",ProVax,ProVax,ProVax,ProVax
1326603272472420353,.@user gave us a dose of reality on Pfizer's vaccine news: we still won't be celebrating Christmas (or even Easter) as usual. https://t.co/JfRcjhYDI6,Neutral,Neutral,Neutral,ProVax
1325859694418796546,"so, a campaign is launched to discourage other countries from buying a rushed russian 6 month vaccine, to then make a bank on US/UK 9 month rushed vaccine",Neutral,Neutral,Neutral,Neutral
1306428665983631361,"@user Why don't you take the Russian vaccine, Trump.. I hear there is bleach in it..",Neutral,AntiVax,Neutral,Neutral
1287175237428281344,1 ) Story time. Someone who was drunk (shall not name names) went on this huge rant and I'm dying with laughter. 🤣🤣 This said man stated that Bill Gates has had the COVID-19 vaccine patented 3 years ago. (Like what???),Neutral,Neutral,ProVax,Neutral
1330955743214919681,"YouTube, Facebook and Twitter align to fight Covid vaccine conspiracies - BBC News https://t.co/iZxgMrFSwL",ProVax,ProVax,ProVax,ProVax
1344269194926370822,@user Headcock the only vaccine we need is one that protects us against you and the rest of this Government! #resign,AntiVax,AntiVax,AntiVax,AntiVax
1237964835637186560,"@user And with the flu, we have a vaccine. Not enough people get it, but at least a little bit of herd immunity helps slow the spread. The only thing standing between Covid-19 and the elderly people in my life is the collective behavior of the whole community.",ProVax,Neutral,ProVax,ProVax
1326309201161969664,@user I’m fully aware of it. I’m also fully aware that Pfizer’s CEO issued a statement yesterday confirming that the compass not part of Project Warp Speed!,Neutral,Neutral,Neutral,Neutral
1305529330039173122,"@user I'll wait until after Biden is in office. Can't trust @user , @user or @user . Dont trust @user . WTF is ""pfizer congress"" definitely don't trust it now. A bunch of lobbyists sucking tRumps little cock for a contract to make big pharma CEO's richer..",AntiVax,AntiVax,AntiVax,AntiVax
1317135460364394497,If the fastest vaccines was created in 4 years . How is there a COVID vaccine ready in 2 yrs. gtfoh. Fuck vaccinations. #fishy,AntiVax,AntiVax,AntiVax,AntiVax
1280559820236558348,Declare Corona Vaccine a “Global Common Good” without ownership. @user #graceentertainment https://t.co/VLnxroWt22 https://t.co/PmKO55yld1,ProVax,ProVax,ProVax,ProVax
1341191854256246786,"@user I also want to know why they get the covid vaccine before anyone, they should be last",Neutral,Neutral,Neutral,ProVax
1342483618782961665,Showed hoyo this mosalah Pic. Why did she say did they give him the covid vaccine 😭😭😭😭😭 https://t.co/jKqVfKOe6h,Neutral,Neutral,Neutral,Neutral
1325918425617608704,@user It's curious that this news gets announced today and not last week. Almost like Pfizer didn't want @user taking credit for it.,Neutral,Neutral,Neutral,ProVax
1286992711187341313,"@user The GOP just gave the Roman Catholic Church in America over $3.5 billion in PPP money. GOP just gave over 1 billion for COVID vaccine R&D to only one pharma company. But when WORKERS want $600. dollars — 😧 that’s an outrage to you. So, Fuck the GOP.",Neutral,Neutral,Neutral,AntiVax
